99,222,366,111,249,378,120,132,132,705
114,213,354,117,237,357,120,132,132,678
114,228,339,117,237,357,120,132,132,669
84,246,351,102,249,378,120,132,132,624
114,246,372,117,249,381,120,132,132,942
114,228,366,117,231,369,120,132,132,840
108,243,378,117,249,381,120,132,132,903
114,213,348,117,246,360,120,135,129,615
66,204,375,81,252,378,120,135,129,294
96,243,375,102,246,381,120,135,129,702
78,240,324,90,246,333,120,135,129,285
66,204,327,102,210,369,120,135,129,282
114,231,375,117,249,378,120,135,129,882
75,237,321,114,246,336,120,135,129,282
111,246,354,117,252,375,120,135,129,798
66,198,339,111,240,363,120,138,126,291
69,204,330,93,210,366,120,138,126,291
111,216,363,117,228,369,120,138,126,711
66,198,348,72,237,375,120,138,126,258
114,252,375,117,255,381,120,138,126,921
102,219,369,108,240,372,120,138,126,711
66,189,348,114,240,375,120,138,126,294
111,228,354,117,243,375,120,138,126,732
114,252,363,117,255,375,120,138,126,831
72,192,366,78,201,375,120,138,126,288
105,249,369,108,252,378,120,138,126,789
93,252,375,111,255,381,120,141,123,750
81,252,330,99,258,333,120,141,123,255
114,237,378,117,258,381,120,141,123,867
114,246,372,117,255,375,120,141,123,828
93,222,378,117,237,381,120,141,123,720
111,228,363,114,252,372,120,141,123,729
102,228,372,111,249,375,120,141,123,741
114,234,372,117,237,375,120,141,123,882
111,249,375,114,252,381,120,141,123,876
66,198,327,87,258,345,120,141,123,234
105,240,372,114,258,375,120,141,123,777
69,195,345,84,252,378,120,144,120,279
72,231,336,114,261,342,120,144,120,267
111,222,372,114,249,381,120,144,120,738
75,195,336,78,228,378,120,144,120,282
81,219,333,87,246,342,120,144,120,291
108,258,375,114,261,381,120,144,120,801
72,201,375,81,231,381,123,114,147,282
117,225,336,120,234,360,123,114,147,711
69,195,315,114,231,324,123,114,147,273
69,201,327,75,213,357,123,114,147,273
69,198,348,72,222,378,123,114,147,237
72,192,327,75,204,363,123,114,147,258
69,222,372,72,231,378,123,114,147,285
105,225,351,114,234,369,123,117,144,714
114,228,366,120,234,375,123,117,144,789
66,201,306,102,219,348,123,117,144,246
99,192,327,117,195,360,123,117,144,282
99,231,375,114,240,381,123,120,141,735
108,225,354,114,237,360,123,120,141,774
66,204,315,99,219,336,123,120,141,273
72,192,327,78,228,372,123,120,141,270
69,213,372,75,231,381,123,120,141,285
69,198,351,75,228,369,123,120,141,267
99,225,360,120,237,366,123,120,141,741
111,237,369,114,240,378,123,120,141,828
69,198,312,114,216,330,123,120,141,255
105,237,363,114,243,372,123,123,138,837
111,213,369,117,237,372,123,123,138,756
114,237,363,120,240,381,123,123,138,870
114,240,348,117,243,360,123,123,138,831
99,219,378,120,237,381,123,123,138,714
111,225,378,120,234,381,123,123,138,804
69,198,324,111,210,357,123,123,138,282
72,201,357,75,216,372,123,123,138,285
111,198,312,114,207,381,123,123,138,297
84,192,318,102,240,369,123,123,138,291
66,213,315,108,243,333,123,126,135,270
66,231,318,93,246,321,123,126,135,243
69,195,327,78,219,375,123,126,135,273
66,210,318,93,246,333,123,126,135,276
69,195,372,72,237,378,123,126,135,252
66,213,330,72,237,345,123,126,135,282
105,225,354,114,240,378,123,126,135,705
111,237,375,117,243,378,123,126,135,900
84,216,318,99,222,330,123,129,132,294
114,192,321,117,198,360,123,129,132,261
114,222,375,120,237,381,123,129,132,837
114,222,351,117,234,381,123,129,132,705
102,237,363,105,240,381,123,129,132,744
105,234,354,108,240,378,123,129,132,747
117,246,360,120,249,378,123,129,132,924
114,204,378,117,243,381,123,129,132,741
93,240,360,114,252,369,123,132,129,711
114,243,354,117,246,375,123,132,129,840
114,228,366,120,243,372,123,132,129,828
114,249,378,117,252,381,123,132,129,948
90,246,360,117,249,378,123,132,129,738
114,249,363,120,252,375,123,132,129,900
105,249,372,117,252,381,123,132,129,900
117,237,357,120,252,372,123,132,129,828
111,231,345,117,234,375,123,132,129,702
96,243,375,105,249,378,123,132,129,732
102,216,378,117,234,381,123,132,129,723
105,246,366,117,252,378,123,132,129,852
111,237,369,114,249,378,123,132,129,876
114,225,378,120,252,381,123,132,129,855
117,231,348,120,234,375,123,135,126,720
102,237,360,117,249,363,123,135,126,705
117,231,363,120,246,369,123,135,126,816
78,249,378,117,255,381,123,135,126,723
114,225,363,117,249,375,123,135,126,765
81,252,375,120,258,378,123,138,123,708
105,252,369,108,255,378,123,138,123,792
105,234,369,111,258,381,123,138,123,744
75,249,378,120,252,381,123,138,123,714
111,255,375,117,258,381,123,138,123,888
114,249,375,120,252,381,123,138,123,930
105,237,378,117,246,381,123,141,120,843
114,237,357,120,240,363,126,117,141,876
120,234,357,123,237,363,126,117,141,831
114,228,357,117,243,360,126,120,138,810
108,237,369,120,243,378,126,120,138,843
117,231,372,120,237,378,126,123,135,828
105,240,372,123,243,375,126,126,132,876
120,243,354,123,246,378,126,126,132,882
120,246,366,123,249,375,126,126,132,972
111,234,375,120,243,381,126,126,132,873
105,231,369,123,240,372,126,126,132,804
108,240,357,117,243,375,126,126,132,810
108,249,360,117,252,378,126,129,129,852
114,249,351,123,252,369,126,129,129,801
105,234,378,111,240,381,126,129,129,807
99,252,378,117,255,381,126,132,126,870
99,246,372,111,252,375,126,132,126,810
120,231,378,123,249,381,126,132,126,918
87,252,375,123,255,381,126,132,126,807
108,252,375,114,255,381,126,132,126,891
111,228,375,120,240,378,126,135,123,810
117,252,369,123,258,372,126,135,123,822
108,249,372,111,258,381,126,135,123,837
111,249,372,120,258,381,126,135,123,882
108,237,378,111,240,381,126,138,120,831
123,237,375,126,240,381,129,114,141,807
108,240,378,120,243,381,129,117,138,828
120,240,366,126,243,372,129,117,138,879
108,237,378,114,243,381,129,120,135,813
117,243,363,126,246,381,129,120,135,879
114,231,366,117,243,378,129,120,135,813
114,246,360,120,249,372,129,123,132,882
114,234,363,123,246,378,129,123,132,822
114,237,375,120,246,378,129,126,129,894
120,249,372,123,252,375,129,126,129,990
105,246,378,111,255,381,129,129,126,834
123,258,378,126,261,381,129,135,120,930
123,246,369,129,249,381,132,123,129,921
120,249,366,129,252,378,132,126,126,906
117,246,378,120,249,381,132,126,126,948
120,252,378,129,258,381,132,129,123,972
117,249,375,126,252,378,135,126,123,909
120,252,375,123,255,381,138,120,126,933
126,252,375,129,255,381,138,123,123,906
132,252,375,135,258,381,138,123,123,912
